gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2833876426	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/178012956	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Koppl		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.822807	13.096416	25.0						2019-08-15T00:00:00	15	8	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.178012956				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:44.657Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833781173	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004707	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.580891	13.148022	10.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004707				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:08.494Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833770613	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172107336	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.71381	13.101612	25.0						2019-05-12T00:00:00	12	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172107336				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:53.187Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833741040	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173549231	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Plainberg		PRESENT	15	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.83708	13.049147	25.0						2019-06-01T00:00:00	1	6	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.173549231				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:42.719Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833735758	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168173164	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Untersberg Vorland		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.744629	12.93773	25.0						2019-03-01T00:00:00	1	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168173164				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.239Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833653031	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171096807	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Mattsee		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.940895	13.077115	25.0						2019-04-26T00:00:00	26	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171096807				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:52.555Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833651623	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168437562	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg (Stadt)		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.75	13.05	5000.0						2018-04-14T00:00:00	14	4	2018	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168437562				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:28.503Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833618785	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168660787	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802212	13.051045	25.0						2019-03-07T00:00:00	7	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168660787				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:01.320Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833610698	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171096806	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Obertrum am See		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.933388	13.067514	25.0						2019-04-26T00:00:00	26	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171096806				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:57.364Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833579479	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004703	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.580607	13.147719	30.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004703				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.605Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833570521	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263283	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	12	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.71209	13.106841	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263283				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:13.917Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833498752	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168458915	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg (Stadt)		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.782288	13.092915	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168458915				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:19.298Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2833428676	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168464426	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.772156	13.0941	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168464426				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:16.856Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
